SalesID,MemberID,SalesAmt,PointReward,SalesFirm,SalesDate,Sales_F,Sales_G,Sales_P
394387341,11313296605,42.80,42,Grocery,13-07-15 17:40,0,0,1
394388602,11250036355,33.30,33,Grocery,13-07-15 20:52,0,0,1
394402278,11752369255,31.30,31,Grocery,14-07-15 14:40,0,0,1
394403058,11311134655,35.40,35,Grocery,14-07-15 15:41,0,0,1
394403097,11311134655,10.60,10,Grocery,14-07-15 15:48,0,0,1
394413679,10173159205,32.00,32,Grocery,14-07-15 20:00,0,0,1
394421596,11293140205,15.38,15,Petrol,16-07-15 12:34,0,1,0
394425925,11250732655,5.12,5,Petrol,15-07-15 19:53,0,1,0
394427992,10008415255,14.17,14,Petrol,16-07-15 23:17,0,1,0
394428005,10008415255,25.64,25,Petrol,16-07-15 23:18,0,1,0
394428031,10008415255,25.64,25,Petrol,16-07-15 23:22,0,1,0
394437352,11759626555,28.46,28,Petrol,16-07-15 18:16,0,1,0
394439497,11288735455,15.38,15,Petrol,17-07-15 03:52,0,1,0
394443384,11252532805,36.01,36,Petrol,16-07-15 12:53,0,1,0
394448272,11261467255,25.64,25,Petrol,16-07-15 20:53,0,1,0
394455500,11279298655,5.00,5,Petrol,16-07-15 12:22,0,1,0
394475507,11289082405,10.26,10,Petrol,16-07-15 09:13,0,1,0
394505472,10174033255,41.00,41,Petrol,17-07-15 08:42,0,1,0
394511816,11755758505,26.73,26,Petrol,16-07-15 18:11,0,1,0
394514039,11297035705,5.12,5,Petrol,17-07-15 08:56,0,1,0
394516470,11752046455,15.00,15,Petrol,12-07-15 09:11,0,1,0
394517796,11752046455,10.00,10,Petrol,14-07-15 09:11,0,1,0
394519421,11752046455,8.00,8,Petrol,17-07-15 09:26,0,1,0
394536074,11268734755,33.85,33,Petrol,16-07-15 12:01,0,1,0
394549815,11262095905,27.82,27,Petrol,17-07-15 06:55,0,1,0
394575828,11753580055,10.25,10,Petrol,16-07-15 07:20,0,1,0
394582640,11282767105,11.28,11,Petrol,12-07-15 19:38,0,1,0
394584239,11282767105,10.25,10,Petrol,14-07-15 15:12,0,1,0
394584343,11282767105,10.25,10,Petrol,14-07-15 17:02,0,1,0
394585656,11282767105,12.30,12,Petrol,15-07-15 19:12,0,1,0
394586865,11282767105,11.79,11,Petrol,16-07-15 19:29,0,1,0
394587528,11282767105,11.20,11,Petrol,17-07-15 12:49,0,1,0
394588867,10003029955,46.66,46,Petrol,17-07-15 08:27,0,1,0
394595562,11287366255,15.38,15,Petrol,17-07-15 09:57,0,1,0
394598786,11305473505,3.07,3,Petrol,17-07-15 09:28,0,1,0
394608237,11309564755,10.96,10,Petrol,16-07-15 09:50,0,1,0
394617207,11765706055,2.67,2,Petrol,17-07-15 08:33,0,1,0
394631507,11295669805,20.00,20,Petrol,17-07-15 07:22,0,1,0
394644065,11757152755,25.64,25,Petrol,17-07-15 13:26,0,1,0
394647445,11309564755,20.00,20,Petrol,17-07-15 10:42,0,1,0
394649356,11266459855,25.64,25,Petrol,17-07-15 10:27,0,1,0
394649512,11285439355,15.38,15,Petrol,17-07-15 12:39,0,1,0
394653516,11754332005,15.00,15,Petrol,17-07-15 09:40,0,1,0
394655882,11254140355,31.62,31,Petrol,17-07-15 08:37,0,1,0
394661264,10190433355,14.10,14,Petrol,16-07-15 21:59,0,1,0
394672418,10126108405,10.70,10,FastFood,17-07-15 13:26,1,0,0
394677124,11271393205,10.25,10,Petrol,17-07-15 08:36,0,1,0
394682363,10195938355,38.50,38,FastFood,17-07-15 14:39,1,0,0
394698613,11756471905,28.00,28,Petrol,17-07-15 09:23,0,1,0
394699315,11769694555,22.00,22,Petrol,17-07-15 14:31,0,1,0
394705139,11300201305,15.00,15,Petrol,17-07-15 15:29,0,1,0
394713667,11251119805,15.38,15,Petrol,17-07-15 13:00,0,1,0
394721974,11251806505,5.12,5,Petrol,15-07-15 19:12,0,1,0
394732972,11294765005,3.00,3,Petrol,16-07-15 23:41,0,1,0
394733505,11761623205,30.76,30,Petrol,17-07-15 09:01,0,1,0
394743320,10151672005,12.10,12,FastFood,17-07-15 16:06,1,0,0
394743333,10151672005,8.50,8,FastFood,17-07-15 16:09,1,0,0
394758842,11277927355,6.15,6,Petrol,17-07-15 08:16,0,1,0
394763028,10147497805,6.50,6,FastFood,17-07-15 17:02,1,0,0
394774221,11803261705,8.60,8,FastFood,17-07-15 18:22,1,0,0
394788066,11770769605,1.00,1,Petrol,17-07-15 14:22,0,1,0
394790991,11296333255,16.99,16,Petrol,17-07-15 07:26,0,1,0
394804290,10062017905,7.60,7,FastFood,17-07-15 20:05,1,0,0
394804316,10077864205,8.60,8,FastFood,17-07-15 20:08,1,0,0
394809321,11265635905,25.64,25,Petrol,17-07-15 17:21,0,1,0
394812259,11762815555,10.00,10,Petrol,17-07-15 08:28,0,1,0
394818447,11279298655,5.00,5,Petrol,17-07-15 09:58,0,1,0
394819357,11279237905,20.00,20,Petrol,17-07-15 18:57,0,1,0
394826195,10000987705,56.10,56,Petrol,17-07-15 08:58,0,1,0
394827950,11271066655,30.76,30,Petrol,17-07-15 20:23,0,1,0
394837440,11757152755,25.64,25,Petrol,17-07-15 20:37,0,1,0
394837687,10141493455,75.00,75,Petrol,17-07-15 09:32,0,1,0
394840820,10105336255,8.50,8,FastFood,17-07-15 21:32,1,0,0
394842380,11262701455,22.00,22,Petrol,17-07-15 20:44,0,1,0
394844655,11260877455,26.00,26,Petrol,16-07-15 14:07,0,1,0
394845110,11760540355,26.00,26,Petrol,16-07-15 18:35,0,1,0
394847541,11756872705,26.00,26,Petrol,17-07-15 18:42,0,1,0
394847580,11260877455,26.00,26,Petrol,17-07-15 18:50,0,1,0
394853755,11758597855,25.64,25,Petrol,17-07-15 10:23,0,1,0
394854509,11284310155,1.31,1,Petrol,17-07-15 15:05,0,1,0
394860762,11303261005,10.00,10,Petrol,17-07-15 13:56,0,1,0
394861022,11283818305,15.00,15,Petrol,17-07-15 16:52,0,1,0
394863817,11282704705,10.00,10,Petrol,17-07-15 10:02,0,1,0
394864779,11763349555,10.26,10,Petrol,17-07-15 19:33,0,1,0
394878754,11253727855,22.22,22,Petrol,17-07-15 09:28,0,1,0
394881523,11285527255,25.64,25,Petrol,17-07-15 19:43,0,1,0
394896265,11304416005,5.12,5,Petrol,17-07-15 15:54,0,1,0
394898098,11300275105,20.00,20,Petrol,17-07-15 20:25,0,1,0
394921745,11280576505,10.25,10,Petrol,17-07-15 13:30,0,1,0
394930208,11764736905,22.22,22,Petrol,17-07-15 22:43,0,1,0
394931768,11270385655,25.64,25,Petrol,17-07-15 20:32,0,1,0
394937956,11754822655,10.25,10,Petrol,17-07-15 20:45,0,1,0
394954713,10107321205,18.00,18,Petrol,17-07-15 17:58,0,1,0
394955441,11253962005,2.05,2,Petrol,17-07-15 13:56,0,1,0
394972380,11285444005,10.00,10,Petrol,17-07-15 07:13,0,1,0
394978711,10126408105,25.64,25,Petrol,17-07-15 17:57,0,1,0
394983430,11306534455,43.08,43,Petrol,17-07-15 20:35,0,1,0
394984041,11755539805,41.90,41,Petrol,17-07-15 22:51,0,1,0
394996196,11752321855,25.64,25,Petrol,17-07-15 21:15,0,1,0
395001487,11272085605,30.76,30,Petrol,17-07-15 22:36,0,1,0
395002254,10137167305,25.64,25,Petrol,17-07-15 21:03,0,1,0
395006063,11275270255,10.25,10,Petrol,17-07-15 19:29,0,1,0
395026928,11254176055,20.51,20,Petrol,17-07-15 12:42,0,1,0
395027591,11261892955,25.64,25,Petrol,17-07-15 16:51,0,1,0
395035976,10173718855,53.00,53,Grocery,14-07-15 12:23,0,0,1
395037952,11313296605,19.60,19,Grocery,14-07-15 10:29,0,0,1
395037965,11313296605,27.00,27,Grocery,14-07-15 11:14,0,0,1
395038108,11313296605,1.90,1,Grocery,14-07-15 19:25,0,0,1
395044062,10001252005,8.50,8,Grocery,14-07-15 13:33,0,0,1
395044075,10001252005,4.10,4,Grocery,14-07-15 13:33,0,0,1
395044127,10003113955,17.80,17,Grocery,14-07-15 14:49,0,0,1
395047260,10172519455,17.20,17,Grocery,14-07-15 10:39,0,0,1
395047468,10172519455,137.80,137,Grocery,14-07-15 15:17,0,0,1
395054787,11752369255,44.00,44,Grocery,15-07-15 12:22,0,0,1
395054800,11752369255,109.70,109,Grocery,15-07-15 12:36,0,0,1
395054813,11752369255,34.60,34,Grocery,15-07-15 12:51,0,0,1
395054826,11752369255,83.00,83,Grocery,15-07-15 13:09,0,0,1
395054839,11752369255,155.80,155,Grocery,15-07-15 13:25,0,0,1
395054943,11752369255,36.00,36,Grocery,15-07-15 13:25,0,0,1
395078226,11295916255,20.00,20,Petrol,17-07-15 20:24,0,1,0
395086806,11758672405,5.12,5,Petrol,17-07-15 07:49,0,1,0
395089380,11286570205,5.00,5,Petrol,17-07-15 22:51,0,1,0
395096842,11263879405,15.36,15,Petrol,15-07-15 09:42,0,1,0
395106527,11289090955,1.50,1,Petrol,17-07-15 12:38,0,1,0
395109764,10195632055,18.00,18,Petrol,15-07-15 15:42,0,1,0
395109972,11754427405,22.22,22,Petrol,15-07-15 17:43,0,1,0
395111116,11270291755,31.11,31,Petrol,16-07-15 09:16,0,1,0
395117148,11277713605,15.38,15,Petrol,17-07-15 17:16,0,1,0
395129589,11294765005,17.77,17,Petrol,17-07-15 22:00,0,1,0
395137675,10173432205,30.10,30,Petrol,16-07-15 18:00,0,1,0
395144747,11254801855,1.53,1,Petrol,18-07-15 00:53,0,1,0
395161673,11759922655,25.64,25,Petrol,17-07-15 22:13,0,1,0
395162856,11299405405,15.38,15,Petrol,18-07-15 08:43,0,1,0
395168576,11291825605,10.25,10,Petrol,16-07-15 21:41,0,1,0
395175726,11758587205,27.71,27,Petrol,18-07-15 11:36,0,1,0
395199802,11278394155,100.00,100,Petrol,17-07-15 14:54,0,1,0
395207576,11249985205,8.88,8,Petrol,18-07-15 14:22,0,1,0
395209682,11290127905,31.43,31,Petrol,17-07-15 20:58,0,1,0
395214661,11757590305,25.64,25,Petrol,17-07-15 23:09,0,1,0
395215090,11758146355,10.00,10,Petrol,18-07-15 07:53,0,1,0
395221278,11259376255,38.34,38,Petrol,18-07-15 12:57,0,1,0
395226010,11299271905,10.00,10,Petrol,15-07-15 14:58,0,1,0
395232900,10180262755,30.21,30,Petrol,18-07-15 14:35,0,1,0
395234564,11270349205,25.64,25,Petrol,18-07-15 07:55,0,1,0
395237814,11754332005,15.38,15,Petrol,18-07-15 08:35,0,1,0
395238997,11755487605,25.64,25,Petrol,18-07-15 11:37,0,1,0
395239257,11270791555,15.38,15,Petrol,18-07-15 11:41,0,1,0
395240167,11271431605,52.00,52,Petrol,18-07-15 13:51,0,1,0
395246602,11282751505,25.64,25,Petrol,18-07-15 12:30,0,1,0
395253193,11255182555,2.82,2,Petrol,18-07-15 14:11,0,1,0
395254662,11755465705,13.33,13,Petrol,18-07-15 10:57,0,1,0
395258237,11277927355,13.89,13,Petrol,18-07-15 14:12,0,1,0
395259004,11771718055,24.16,24,Petrol,18-07-15 08:47,0,1,0
395259446,11778968305,10.25,10,Petrol,18-07-15 11:48,0,1,0
395260759,11297184055,25.64,25,Petrol,18-07-15 11:57,0,1,0
395261318,11271483955,1.53,1,Petrol,18-07-15 08:50,0,1,0
395261422,11271393205,15.38,15,Petrol,18-07-15 09:58,0,1,0
395264555,11755510705,27.00,27,Petrol,18-07-15 12:22,0,1,0
395270379,11267489755,7.69,7,Petrol,18-07-15 07:44,0,1,0
395296015,11271451705,25.64,25,Petrol,17-07-15 12:26,0,1,0
395303009,11769766705,25.00,25,Petrol,18-07-15 17:06,0,1,0
395304075,11273385505,33.33,33,Petrol,18-07-15 18:11,0,1,0
395308352,11286420355,22.00,22,Petrol,16-07-15 18:07,0,1,0
395309158,11286420355,25.00,25,Petrol,16-07-15 20:41,0,1,0
395309262,11767643305,3.00,3,Petrol,16-07-15 21:17,0,1,0
395314033,10014512905,25.00,25,Petrol,18-07-15 17:26,0,1,0
395316646,11251119805,2.56,2,Petrol,18-07-15 16:18,0,1,0
395324537,11299411855,10.25,10,Petrol,18-07-15 11:58,0,1,0
395328723,10167429505,25.64,25,Petrol,18-07-15 15:18,0,1,0
395334872,11754332005,16.31,16,Petrol,18-07-15 16:45,0,1,0
395336432,11306515255,30.30,30,Petrol,18-07-15 14:13,0,1,0
395336445,11272424005,25.64,25,Petrol,18-07-15 14:16,0,1,0
395336939,11265635905,25.64,25,Petrol,18-07-15 20:13,0,1,0
395340618,11769766705,2.05,2,Petrol,17-07-15 18:25,0,1,0
395341658,11285444005,10.00,10,Petrol,18-07-15 05:56,0,1,0
395348535,11307374905,25.00,25,Petrol,18-07-15 18:46,0,1,0
395353683,11761623205,35.00,35,Petrol,18-07-15 21:12,0,1,0
395353982,11253035755,53.84,53,Petrol,18-07-15 15:34,0,1,0
395364798,11719163755,32.35,32,Petrol,18-07-15 21:20,0,1,0
395371194,11755190455,25.64,25,Petrol,18-07-15 21:12,0,1,0
395382868,11764185505,36.00,36,Petrol,18-07-15 16:41,0,1,0
395387028,11297380405,1.00,1,Petrol,18-07-15 13:59,0,1,0
395393177,11269010005,20.51,20,Petrol,18-07-15 09:49,0,1,0
395400015,11769074605,10.00,10,Petrol,18-07-15 17:48,0,1,0
395422466,11270391505,2.66,2,Petrol,18-07-15 16:22,0,1,0
395445411,11770414105,15.38,15,Petrol,18-07-15 22:45,0,1,0
395456474,11256894355,35.55,35,Petrol,18-07-15 08:45,0,1,0
395458905,11256522505,15.00,15,Petrol,18-07-15 10:16,0,1,0
395459048,10176477805,30.00,30,Petrol,18-07-15 13:37,0,1,0
395463364,10015927405,30.76,30,Petrol,18-07-15 15:21,0,1,0
395469773,10017512905,36.71,36,Petrol,18-07-15 21:24,0,1,0
395473101,11248282255,7.60,7,FastFood,18-07-15 13:05,1,0,0
395481343,11756606455,2.64,2,Petrol,18-07-15 14:53,0,1,0
395486530,10130299405,26.26,26,Petrol,18-07-15 16:45,0,1,0
395511945,11295293455,17.77,17,Petrol,18-07-15 20:44,0,1,0
395515858,11294615605,10.00,10,Petrol,18-07-15 19:58,0,1,0
395527480,11296776205,39.18,39,Petrol,18-07-15 17:07,0,1,0
395538556,10192755955,28.01,28,Petrol,18-07-15 21:49,0,1,0
395545654,10174788805,50.00,50,Petrol,18-07-15 11:23,0,1,0
395563672,11250732655,25.00,25,Petrol,18-07-15 06:25,0,1,0
395564608,11280712855,50.00,50,Petrol,18-07-15 11:20,0,1,0
395578219,10002114805,8.75,8,FastFood,18-07-15 13:00,1,0,0
395581001,10138408405,6.50,6,FastFood,18-07-15 14:49,1,0,0
395584251,11292126655,22.50,22,FastFood,18-07-15 12:18,1,0,0
395593572,10117873705,6.50,6,FastFood,18-07-15 18:48,1,0,0
395593754,10147762705,6.50,6,FastFood,18-07-15 13:44,1,0,0
395593767,10147762705,13.20,13,FastFood,18-07-15 13:47,1,0,0
395604310,10002215905,14.10,14,FastFood,18-07-15 21:07,1,0,0
395608548,10120874755,7.50,7,FastFood,18-07-15 15:26,1,0,0
395609926,11768470105,22.50,22,FastFood,18-07-15 20:17,1,0,0
395611837,11972525905,7.50,7,FastFood,18-07-15 20:40,1,0,0
395617336,10120519105,22.20,22,FastFood,18-07-15 21:15,1,0,0
395617752,10129638055,8.10,8,FastFood,18-07-15 18:22,1,0,0
395622796,10123616455,8.10,8,FastFood,18-07-15 20:47,1,0,0
395623680,10153879405,7.50,7,FastFood,18-07-15 19:29,1,0,0
395624018,10002114805,8.75,8,FastFood,18-07-15 16:39,1,0,0
395627879,11249539555,8.50,8,FastFood,18-07-15 17:44,1,0,0
395631610,10119451255,7.60,7,FastFood,18-07-15 17:29,1,0,0
395634847,11286420355,12.18,12,Petrol,18-07-15 21:42,0,1,0
395638526,10173998455,29.70,29,Grocery,15-07-15 10:59,0,0,1
395638539,10173998455,113.05,113,Grocery,15-07-15 11:44,0,0,1
395641230,10173268705,32.30,32,Grocery,15-07-15 17:34,0,0,1
395641633,11759948305,7.30,7,Grocery,15-07-15 21:08,0,0,1
395641880,11759948305,4.40,4,Grocery,15-07-15 21:08,0,0,1
395646560,11758968055,28.70,28,Grocery,16-07-15 19:30,0,0,1
395658806,10173998455,12.00,12,Grocery,16-07-15 15:14,0,0,1
395666541,11313296605,11.70,11,Grocery,15-07-15 10:14,0,0,1
395666567,11313296605,30.70,30,Grocery,15-07-15 11:52,0,0,1
395666671,11313296605,3.20,3,Grocery,15-07-15 10:14,0,0,1
395666697,11313296605,5.20,5,Grocery,15-07-15 10:35,0,0,1
395666710,11313296605,61.10,61,Grocery,15-07-15 16:01,0,0,1
395666749,11313296605,9.50,9,Grocery,15-07-15 09:00,0,0,1
395669739,11769130855,25.64,25,Petrol,18-07-15 11:46,0,1,0
395672703,10008415255,31.11,31,Petrol,18-07-15 22:53,0,1,0
395682453,11288036755,15.38,15,Petrol,18-07-15 19:57,0,1,0
395700744,11291403505,25.64,25,Petrol,19-07-15 04:35,0,1,0
395709363,11289090955,2.56,2,Petrol,18-07-15 13:39,0,1,0
395710975,11769898405,74.36,74,Petrol,18-07-15 20:13,0,1,0
395733062,11759784655,15.38,15,Petrol,18-07-15 23:55,0,1,0
395733400,11769227605,10.25,10,Petrol,19-07-15 00:40,0,1,0
395778939,11265103855,15.38,15,Petrol,18-07-15 22:45,0,1,0
395780616,11753580055,10.25,10,Petrol,17-07-15 22:19,0,1,0
395787051,11297035705,5.12,5,Petrol,19-07-15 08:49,0,1,0
395807305,11769130855,10.25,10,Petrol,19-07-15 09:41,0,1,0
395810139,10116535255,23.00,23,Petrol,18-07-15 15:59,0,1,0
395810477,10100872405,50.00,50,Petrol,18-07-15 20:26,0,1,0
395811062,10134341305,25.00,25,Petrol,19-07-15 08:20,0,1,0
395811621,11250866155,50.00,50,Petrol,12-07-15 15:34,0,1,0
395812297,11250866155,0.50,0,Petrol,13-07-15 14:58,0,1,0
395813298,11295573205,10.25,10,Petrol,19-07-15 13:00,0,1,0
395817796,11758292305,10.25,10,Petrol,19-07-15 10:36,0,1,0
395817887,10193298655,33.84,33,Petrol,19-07-15 11:54,0,1,0
395820032,11772979855,15.38,15,Petrol,19-07-15 11:11,0,1,0
395820786,11294765005,2.30,2,Petrol,18-07-15 21:42,0,1,0
395831940,10167964255,15.00,15,Petrol,16-07-15 11:41,0,1,0
395843549,11265428755,17.33,17,Petrol,19-07-15 11:27,0,1,0
395852506,11255256355,20.51,20,Petrol,19-07-15 12:45,0,1,0
395867222,11292658105,44.44,44,Petrol,19-07-15 08:32,0,1,0
395877154,11309564755,35.36,35,Petrol,18-07-15 22:38,0,1,0
395884278,11754332005,32.30,32,Petrol,19-07-15 08:46,0,1,0
395884642,11755458355,51.28,51,Petrol,19-07-15 10:12,0,1,0
395888763,11254145605,21.02,21,Petrol,19-07-15 10:07,0,1,0
395898162,10190433355,11.80,11,Petrol,18-07-15 22:04,0,1,0
395901542,11767643305,25.55,25,Petrol,19-07-15 15:47,0,1,0
395913476,11762815555,20.00,20,Petrol,19-07-15 03:27,0,1,0
395914113,11761320505,15.38,15,Petrol,19-07-15 16:51,0,1,0
395926203,11759841955,60.00,60,Petrol,19-07-15 10:15,0,1,0
395928803,10117441855,22.05,22,Petrol,18-07-15 14:53,0,1,0
395935433,11269266655,49.34,49,Petrol,18-07-15 19:34,0,1,0
395939619,11288920705,30.00,30,Petrol,19-07-15 06:24,0,1,0
395943116,11294385505,25.00,25,Petrol,19-07-15 11:02,0,1,0
395953516,11754332005,14.97,14,Petrol,19-07-15 17:22,0,1,0
395959795,11752709905,30.76,30,Petrol,19-07-15 18:10,0,1,0
395960211,11972316655,29.53,29,Petrol,19-07-15 18:06,0,1,0
395960601,11761292155,14.87,14,Petrol,19-07-15 19:10,0,1,0
395962720,11290961905,20.52,20,Petrol,19-07-15 12:40,0,1,0
395967010,11266177105,30.76,30,Petrol,19-07-15 12:19,0,1,0
395967452,11291690905,5.12,5,Petrol,19-07-15 18:11,0,1,0
395971560,11284310155,1.54,1,Petrol,19-07-15 15:11,0,1,0
395977033,11254401955,18.00,18,Petrol,19-07-15 14:38,0,1,0
395978216,11277927355,6.67,6,Petrol,19-07-15 07:30,0,1,0
395981895,11262916105,10.00,10,Petrol,19-07-15 16:21,0,1,0
395990176,11763067705,25.64,25,Petrol,19-07-15 19:53,0,1,0
395999198,11767609405,28.52,28,Petrol,19-07-15 18:37,0,1,0
396007973,11262163105,25.40,25,Petrol,19-07-15 07:55,0,1,0
396008103,11285530555,25.64,25,Petrol,19-07-15 08:02,0,1,0
396013199,11285550955,15.38,15,Petrol,19-07-15 21:12,0,1,0
396025861,11769800305,20.00,20,Petrol,19-07-15 06:21,0,1,0
396033947,10143377905,23.50,23,FastFood,18-07-15 15:25,1,0,0
396040837,11761351855,2.00,2,Petrol,19-07-15 04:08,0,1,0
396047948,11267456755,10.00,10,Petrol,19-07-15 16:39,0,1,0
396055462,11276110705,46.15,46,Petrol,18-07-15 11:03,0,1,0
396059414,10000516555,78.50,78,Petrol,19-07-15 07:25,0,1,0
396078017,10162357255,25.64,25,Petrol,18-07-15 10:11,0,1,0
396098141,10118891455,15.38,15,Petrol,19-07-15 20:30,0,1,0
396102860,11768488705,41.02,41,Petrol,19-07-15 16:11,0,1,0
396111258,10132536655,6.50,6,FastFood,19-07-15 13:37,1,0,0
396111427,10121199505,8.60,8,FastFood,19-07-15 12:05,1,0,0
396113988,10175099155,26.66,26,Petrol,19-07-15 07:02,0,1,0
396116731,11264294155,30.76,30,Petrol,19-07-15 19:52,0,1,0
396122815,11272776955,2.56,2,Petrol,19-07-15 22:35,0,1,0
396123699,11708232205,16.60,16,FastFood,19-07-15 20:04,1,0,0
396130017,11766660205,25.00,25,Petrol,19-07-15 18:40,0,1,0
396130953,10121014255,15.00,15,FastFood,19-07-15 15:19,1,0,0
396134372,11291403505,9.60,9,FastFood,19-07-15 16:37,1,0,0
396150999,10137704905,17.10,17,FastFood,19-07-15 16:05,1,0,0
396178780,11712181555,15.20,15,FastFood,19-07-15 19:40,1,0,0
396190532,10122923755,7.50,7,FastFood,19-07-15 20:03,1,0,0
396192976,11768678005,31.00,31,Petrol,19-07-15 21:31,0,1,0
396194770,11301282055,5.12,5,Petrol,19-07-15 12:32,0,1,0
396202713,11752046455,8.00,8,Petrol,19-07-15 15:19,0,1,0
396203831,10011263155,10.25,10,Petrol,19-07-15 20:30,0,1,0
396215076,11546565505,27.70,27,FastFood,19-07-15 16:03,1,0,0
396215375,10002768655,5.85,5,FastFood,19-07-15 18:32,1,0,0
396226906,10188557455,7.60,7,FastFood,19-07-15 13:47,1,0,0
396227283,11756837005,2.56,2,Petrol,19-07-15 12:08,0,1,0
396231170,11763492955,35.89,35,Petrol,19-07-15 19:05,0,1,0
396237891,11249539555,26.00,26,Petrol,19-07-15 22:26,0,1,0
396243377,10137008155,8.50,8,FastFood,19-07-15 20:15,1,0,0
396243390,10137008155,7.50,7,FastFood,19-07-15 20:16,1,0,0
396243884,10176233455,7.50,7,FastFood,19-07-15 20:16,1,0,0
396245002,10122434455,7.50,7,FastFood,19-07-15 17:22,1,0,0
396245691,11260775605,6.50,6,FastFood,19-07-15 18:38,1,0,0
396252308,11303283205,30.00,30,Petrol,18-07-15 07:34,0,1,0
396266881,11256221005,15.38,15,Petrol,19-07-15 18:25,0,1,0
396285380,11274698605,10.25,10,Petrol,19-07-15 08:47,0,1,0
396288539,11269283605,45.05,45,Petrol,19-07-15 18:14,0,1,0
396303151,10119811255,28.29,28,Petrol,19-07-15 21:40,0,1,0
396320051,11772272305,25.64,25,Petrol,17-07-15 07:19,0,1,0
396322612,11291790205,5.12,5,Petrol,19-07-15 20:50,0,1,0
396335911,11306375455,27.40,27,Grocery,15-07-15 19:12,0,0,1
396360923,10153390405,55.00,55,Grocery,17-07-15 13:34,0,0,1
396371063,11805149155,61.40,61,Grocery,16-07-15 12:12,0,0,1
396371245,11313296605,65.10,65,Grocery,17-07-15 11:17,0,0,1
396371271,11805149155,250.80,250,Grocery,16-07-15 20:40,0,0,1
396371284,11313296605,17.60,17,Grocery,17-07-15 09:13,0,0,1
396371310,11805149155,106.00,106,Grocery,16-07-15 12:49,0,0,1
396371401,11313296605,30.00,30,Grocery,17-07-15 11:17,0,0,1
396371414,11805149155,31.80,31,Grocery,16-07-15 18:45,0,0,1
396371453,11805149155,155.20,155,Grocery,16-07-15 20:40,0,0,1
396371557,11313296605,3.60,3,Grocery,17-07-15 13:24,0,0,1
396371635,11313296605,5.60,5,Grocery,17-07-15 13:56,0,0,1
396380176,11313296605,48.70,48,Grocery,16-07-15 17:49,0,0,1
396380254,11313296605,6.20,6,Grocery,16-07-15 11:04,0,0,1
396380293,11313296605,24.20,24,Grocery,16-07-15 13:39,0,0,1
396380332,11313296605,13.50,13,Grocery,16-07-15 17:49,0,0,1
396381606,11250036355,85.00,85,Grocery,16-07-15 18:20,0,0,1
396381645,11250036355,31.70,31,Grocery,16-07-15 18:44,0,0,1
396389354,10173998455,10.50,10,Grocery,17-07-15 14:54,0,0,1
396389393,10173998455,101.00,101,Grocery,17-07-15 11:58,0,0,1
396390316,10172519455,29.90,29,Grocery,17-07-15 12:52,0,0,1
396390940,10172519455,9.00,9,Grocery,17-07-15 12:52,0,0,1
396390979,10172519455,22.10,22,Grocery,17-07-15 13:44,0,0,1
396391057,10172519455,87.80,87,Grocery,17-07-15 13:44,0,0,1
396391096,10172519455,26.20,26,Grocery,17-07-15 16:34,0,0,1
396395152,10173159205,87.30,87,Grocery,17-07-15 19:01,0,0,1
396397193,10176490255,7.70,7,Grocery,17-07-15 18:37,0,0,1
396400885,10175029555,4.95,4,Grocery,17-07-15 13:08,0,0,1
396412195,11765706055,15.38,15,Petrol,19-07-15 21:30,0,1,0
396414444,11763584005,25.64,25,Petrol,19-07-15 20:41,0,1,0
396417720,11759626555,16.66,16,Petrol,19-07-15 08:39,0,1,0
396424623,10018586755,39.28,39,Petrol,19-07-15 18:11,0,1,0
396426014,11753807605,25.64,25,Petrol,19-07-15 20:48,0,1,0
396426664,10032234655,15.00,15,Petrol,19-07-15 21:11,0,1,0
396427717,11272424005,25.64,25,Petrol,19-07-15 12:13,0,1,0
396434802,11279298655,5.00,5,Petrol,19-07-15 09:01,0,1,0
396443863,11766011155,30.76,30,Petrol,19-07-15 07:52,0,1,0
396453756,11266123705,12.82,12,Petrol,18-07-15 19:01,0,1,0
396459684,11294765005,1.77,1,Petrol,19-07-15 23:26,0,1,0
396479665,10130219005,7.69,7,Petrol,19-07-15 20:33,0,1,0
396481472,10111440505,6.00,6,Petrol,20-07-15 05:37,0,1,0
396507745,11256300805,25.64,25,Petrol,20-07-15 08:26,0,1,0
396513179,11309654455,15.38,15,Petrol,20-07-15 06:10,0,1,0
396517976,11257505605,51.28,51,Petrol,19-07-15 14:49,0,1,0
396540063,10101289405,6.50,6,FastFood,20-07-15 11:26,1,0,0
396552517,10008153055,10.25,10,Petrol,20-07-15 13:26,0,1,0
396553180,10124866105,24.61,24,Petrol,20-07-15 10:15,0,1,0
396555130,10138387705,25.64,25,Petrol,19-07-15 18:37,0,1,0
396558848,11285132305,25.64,25,Petrol,20-07-15 06:27,0,1,0
396559589,11293481905,10.00,10,Petrol,20-07-15 10:45,0,1,0
396560590,11761623205,21.00,21,Petrol,20-07-15 08:57,0,1,0
396563853,11768493805,30.76,30,Petrol,20-07-15 12:19,0,1,0
396575085,11277206755,30.77,30,Petrol,13-07-15 21:03,0,1,0
396592011,11286030055,25.64,25,Petrol,20-07-15 14:32,0,1,0
396592219,11292203005,15.38,15,Petrol,20-07-15 10:01,0,1,0
396596106,11765690155,10.00,10,Petrol,20-07-15 06:45,0,1,0
396597432,11765690155,7.00,7,Petrol,20-07-15 13:33,0,1,0
