MemberID,Gender,Race,OwnCar,OwnCreditCard,HomeCity,BirthYear,RegisterDate,Active2015,Active2016,Sat_Program,Sat_FastFood,Sat_Petrol,Sat_Grocery,NetPromoter,Gender_F,Race1,Race2,Car,CCard,CityA,CityB,CityC,CityD,CityE,CityF,Act_15,Act_16
11267356705,M,RACE1,Y,N,CityD,1982,08-09-14 19:47,Y,Y,8,6,9,8,4,0,1,0,1,0,0,0,0,1,0,0,1,1
11267456755,F,RACE1,N,Y,CityD,1994,04-06-14 21:57,Y,Y,9,7,10,8,9,1,1,0,0,1,0,0,0,1,0,0,1,1
11267489755,F,RACE2,N,Y,CityD,1962,04-06-14 21:48,Y,Y,9,7,10,7,9,1,0,1,0,1,0,0,0,1,0,0,1,1
11267528455,F,RACE1,Y,Y,CityD,1983,24-07-14 18:23,Y,N,8,7,8,8,4,1,1,0,1,1,0,0,0,1,0,0,1,0
11267618155,M,RACE2,N,Y,CityD,1955,04-06-14 21:50,Y,Y,7,4,9,6,4,0,0,1,0,1,0,0,0,1,0,0,1,1
11267684605,M,RACE1,Y,Y,CityG,1987,04-06-14 21:27,Y,Y,10,8,10,9,8,0,1,0,1,1,0,0,0,0,0,0,1,1
11267717305,M,RACE1,N,Y,CityG,1967,02-09-14 17:50,Y,Y,9,8,9,8,7,0,1,0,0,1,0,0,0,0,0,0,1,1
11267924455,M,RACE2,Y,N,CityD,1987,04-12-14 02:12,Y,Y,7,7,7,8,4,0,0,1,1,0,0,0,0,1,0,0,1,1
11268065155,F,RACE2,N,Y,CityD,1968,24-07-14 18:06,Y,Y,7,6,9,7,7,1,0,1,0,1,0,0,0,1,0,0,1,1
11268068605,M,RACE2,N,Y,CityD,1970,24-07-14 18:02,Y,Y,9,8,10,9,8,0,0,1,0,1,0,0,0,1,0,0,1,1
11268279205,M,RACE1,N,N,CityD,1991,29-11-14 11:55,Y,Y,8,8,8,7,3,0,1,0,0,0,0,0,0,1,0,0,1,1
11268338305,F,RACE2,N,N,CityA,1987,04-06-14 21:55,Y,Y,7,6,8,7,6,1,0,1,0,0,1,0,0,0,0,0,1,1
11268391855,M,RACE1,N,Y,CityA,1982,04-06-14 22:49,Y,Y,6,9,8,7,7,0,1,0,0,1,1,0,0,0,0,0,1,1
11268399805,M,RACE1,Y,Y,CityA,1977,02-09-14 15:27,Y,Y,4,7,8,5,0,0,1,0,1,1,1,0,0,0,0,0,1,1
11268469255,F,RACE1,Y,Y,CityB,1983,24-05-14 21:04,Y,N,9,9,9,7,7,1,1,0,1,1,0,1,0,0,0,0,1,0
11268498955,M,RACE2,Y,N,CityE,1957,10-09-14 12:43,Y,N,5,7,7,6,1,0,0,1,1,0,0,0,0,0,1,0,1,0
11268643555,F,RACE1,N,Y,CityG,1969,26-04-14 14:51,Y,N,7,7,7,7,6,1,1,0,0,1,0,0,0,0,0,0,1,0
11268645955,F,RACE1,N,Y,CityG,1953,23-05-14 10:31,Y,Y,8,6,8,6,7,1,1,0,0,1,0,0,0,0,0,0,1,1
11268654505,F,RACE1,Y,Y,CityE,1977,24-07-14 15:16,Y,Y,5,6,8,6,5,1,1,0,1,1,0,0,0,0,1,0,1,1
11268706705,F,RACE2,N,Y,CityD,1984,24-07-14 17:54,Y,Y,8,8,9,7,6,1,0,1,0,1,0,0,0,1,0,0,1,1
11268728755,M,RACE1,N,Y,CityD,1963,24-07-14 17:54,Y,N,6,6,8,6,1,0,1,0,0,1,0,0,0,1,0,0,1,0
11268734755,M,RACE1,Y,Y,CityD,1957,23-04-14 12:05,Y,Y,6,6,8,7,2,0,1,0,1,1,0,0,0,1,0,0,1,1
11268766705,F,RACE2,N,Y,CityG,1984,22-05-14 10:51,Y,Y,7,8,9,7,5,1,0,1,0,1,0,0,0,0,0,0,1,1
11268773305,M,RACE2,N,Y,CityC,1984,22-05-14 10:55,Y,Y,8,7,9,7,5,0,0,1,0,1,0,0,1,0,0,0,1,1
11268790855,F,OTHER,Y,Y,CityC,NULL,22-05-14 11:04,Y,N,4,5,6,5,6,1,0,0,1,1,0,0,1,0,0,0,1,0
11268896155,M,RACE1,Y,N,CityG,1992,02-09-14 19:09,Y,N,3,6,8,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0
11268972955,M,RACE1,Y,N,CityG,1980,02-09-14 19:40,Y,Y,8,7,9,9,5,0,1,0,1,0,0,0,0,0,0,0,1,1
11268986155,M,RACE2,Y,Y,CityA,1987,02-09-14 18:59,Y,N,5,6,7,6,3,0,0,1,1,1,1,0,0,0,0,0,1,0
11269010005,M,OTHER,Y,N,CityG,1963,02-09-14 19:08,Y,N,8,8,9,7,5,0,0,0,1,0,0,0,0,0,0,0,1,0
11269035955,M,RACE2,N,Y,CityG,1992,26-06-14 10:08,Y,Y,8,7,9,7,7,0,0,1,0,1,0,0,0,0,0,0,1,1
11269040155,M,RACE1,N,Y,CityG,1961,26-06-14 10:08,Y,Y,6,8,8,6,1,0,1,0,0,1,0,0,0,0,0,0,1,1
11269236955,F,RACE1,N,Y,CityD,1969,26-06-14 10:31,Y,Y,4,5,8,9,7,1,1,0,0,1,0,0,0,1,0,0,1,1
11269266655,M,RACE1,Y,N,CityG,1979,02-09-14 15:26,Y,Y,9,10,10,8,9,0,1,0,1,0,0,0,0,0,0,0,1,1
11269282255,M,RACE1,Y,N,CityB,1948,02-09-14 13:44,Y,N,7,6,8,8,4,0,1,0,1,0,0,1,0,0,0,0,1,0
11269283605,F,RACE2,Y,Y,CityB,1974,02-09-14 16:28,Y,Y,9,7,9,8,8,1,0,1,1,1,0,1,0,0,0,0,1,1
11269374055,M,RACE2,N,Y,CityB,1983,11-08-14 02:28,Y,Y,9,6,9,8,3,0,0,1,0,1,0,1,0,0,0,0,1,1
11269377355,F,RACE1,Y,Y,CityB,1993,11-08-14 02:29,Y,N,5,8,6,5,4,1,1,0,1,1,0,1,0,0,0,0,1,0
11269379305,F,RACE2,N,Y,CityB,1977,11-08-14 02:29,Y,Y,7,8,9,7,6,1,0,1,0,1,0,1,0,0,0,0,1,1
11269505155,F,RACE2,Y,N,CityB,1979,02-09-14 13:16,Y,N,6,6,8,8,7,1,0,1,1,0,0,1,0,0,0,0,1,0
11269606555,M,RACE2,Y,N,CityG,1986,14-09-14 14:01,Y,N,6,7,8,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0
11269622155,M,RACE1,N,N,CityB,1977,26-06-14 01:25,Y,Y,6,4,9,8,6,0,1,0,0,0,0,1,0,0,0,0,1,1
11269679905,M,RACE1,Y,N,CityB,1980,02-09-14 16:35,Y,N,10,6,10,9,9,0,1,0,1,0,0,1,0,0,0,0,1,0
11269681705,F,RACE1,Y,Y,CityB,1990,02-09-14 19:18,Y,Y,9,6,10,8,8,1,1,0,1,1,0,1,0,0,0,0,1,1
11269706155,F,RACE1,Y,N,CityB,1983,02-09-14 19:05,Y,Y,7,6,8,5,3,1,1,0,1,0,0,1,0,0,0,0,1,1
11269743955,M,RACE1,Y,Y,CityG,1981,02-09-14 16:53,Y,Y,10,6,10,8,9,0,1,0,1,1,0,0,0,0,0,0,1,1
11269754005,M,RACE1,Y,Y,CityB,1965,02-09-14 16:54,Y,Y,8,8,9,7,5,0,1,0,1,1,0,1,0,0,0,0,1,1
11269768705,M,RACE1,N,Y,CityB,1985,24-07-14 20:52,Y,Y,8,8,9,8,6,0,1,0,0,1,0,1,0,0,0,0,1,1
11269876855,F,RACE1,Y,N,CityB,1982,17-05-14 21:59,Y,Y,10,7,10,8,8,1,1,0,1,0,0,1,0,0,0,0,1,1
11269892305,F,RACE1,Y,Y,CityB,1970,02-09-14 19:23,Y,Y,10,9,10,7,8,1,1,0,1,1,0,1,0,0,0,0,1,1
11269894555,M,RACE1,Y,N,CityG,1963,02-09-14 13:30,Y,N,8,5,8,8,3,0,1,0,1,0,0,0,0,0,0,0,1,0
11269984105,F,RACE2,Y,N,CityG,1982,02-09-14 20:19,Y,Y,6,4,8,6,5,1,0,1,1,0,0,0,0,0,0,0,1,1
11270001355,M,RACE2,N,Y,CityB,1945,24-07-14 15:33,Y,Y,7,8,9,7,6,0,0,1,0,1,0,1,0,0,0,0,1,1
11270291755,M,RACE2,Y,N,CityB,1972,25-06-14 23:40,Y,Y,10,10,10,10,10,0,0,1,1,0,0,1,0,0,0,0,1,1
11270302555,M,RACE2,Y,Y,CityG,1971,02-09-14 12:58,Y,N,6,6,7,5,0,0,0,1,1,1,0,0,0,0,0,0,1,0
11270349205,F,RACE1,Y,Y,CityB,1976,02-09-14 19:15,Y,N,8,7,9,6,4,1,1,0,1,1,0,1,0,0,0,0,1,0
11270385655,M,RACE1,N,N,CityB,1957,02-09-14 16:21,Y,Y,7,6,9,7,7,0,1,0,0,0,0,1,0,0,0,0,1,1
11270391505,M,RACE1,Y,N,CityB,1976,02-09-14 17:12,Y,Y,9,5,10,6,8,0,1,0,1,0,0,1,0,0,0,0,1,1
11270566555,M,RACE1,Y,Y,CityB,1974,25-07-14 00:32,Y,N,5,7,8,6,1,0,1,0,1,1,0,1,0,0,0,0,1,0
11270579155,M,RACE1,Y,Y,CityG,1956,02-09-14 13:48,Y,Y,8,7,9,7,7,0,1,0,1,1,0,0,0,0,0,0,1,1
11270613655,F,RACE1,Y,Y,CityB,1971,10-09-14 13:57,Y,Y,9,8,9,8,8,1,1,0,1,1,0,1,0,0,0,0,1,1
11270791555,M,RACE2,N,Y,CityF,1958,25-07-14 00:13,Y,Y,8,6,8,7,2,0,0,1,0,1,0,0,0,0,0,1,1,1
11270795455,M,RACE2,N,Y,CityB,1981,25-07-14 00:13,Y,Y,9,6,9,6,6,0,0,1,0,1,0,1,0,0,0,0,1,1
11270835955,M,RACE2,N,Y,CityB,1970,25-07-14 00:13,Y,Y,6,6,9,8,7,0,0,1,0,1,0,1,0,0,0,0,1,1
11270992405,F,RACE1,N,Y,CityB,1982,04-06-14 22:49,Y,Y,8,7,9,7,8,1,1,0,0,1,0,1,0,0,0,0,1,1
11271004105,M,RACE1,N,N,CityB,1966,04-06-14 22:49,Y,Y,8,9,9,6,4,0,1,0,0,0,0,1,0,0,0,0,1,1
11271025405,M,RACE1,Y,Y,CityB,1985,04-06-14 22:51,Y,Y,6,8,8,7,4,0,1,0,1,1,0,1,0,0,0,0,1,1
11271066655,F,RACE1,N,N,CityB,1963,04-06-14 22:49,Y,Y,8,5,9,8,8,1,1,0,0,0,0,1,0,0,0,0,1,1
11271115705,M,RACE1,Y,Y,CityG,1963,02-09-14 17:25,Y,Y,8,8,8,7,4,0,1,0,1,1,0,0,0,0,0,0,1,1
11271125305,M,RACE1,N,Y,CityB,1981,10-08-14 22:43,Y,Y,10,9,8,8,8,0,1,0,0,1,0,1,0,0,0,0,1,1
11271191905,M,OTHER,Y,N,CityB,1987,26-06-14 00:54,Y,Y,6,7,9,9,6,0,0,0,1,0,0,1,0,0,0,0,1,1
11271246655,M,RACE1,Y,N,CityB,1979,02-09-14 19:42,Y,N,6,7,7,7,4,0,1,0,1,0,0,1,0,0,0,0,1,0
11271306955,M,RACE1,Y,Y,CityB,1972,25-06-14 23:31,Y,Y,8,8,9,7,3,0,1,0,1,1,0,1,0,0,0,0,1,1
11271393205,F,RACE1,Y,N,CityB,1970,02-09-14 16:24,Y,Y,9,6,10,9,9,1,1,0,1,0,0,1,0,0,0,0,1,1
11271410155,F,RACE1,Y,N,CityB,1951,26-06-14 01:51,Y,Y,8,6,8,8,7,1,1,0,1,0,0,1,0,0,0,0,1,1
11271431605,M,RACE1,Y,N,CityB,1990,02-09-14 19:38,Y,Y,8,10,9,7,8,0,1,0,1,0,0,1,0,0,0,0,1,1
11271447955,F,RACE1,Y,N,CityG,1990,02-09-14 17:42,Y,Y,9,7,10,9,9,1,1,0,1,0,0,0,0,0,0,0,1,1
11271451705,F,RACE1,N,Y,CityB,1966,02-09-14 17:22,Y,Y,8,6,9,6,5,1,1,0,0,1,0,1,0,0,0,0,1,1
11271483955,M,RACE1,Y,Y,CityB,1975,02-09-14 19:03,Y,Y,6,5,9,7,4,0,1,0,1,1,0,1,0,0,0,0,1,1
11271658705,F,RACE1,N,Y,CityB,1988,11-08-14 02:15,Y,Y,5,7,7,6,5,1,1,0,0,1,0,1,0,0,0,0,1,1
11271751405,F,RACE2,N,N,CityF,1969,25-07-14 00:02,Y,Y,8,6,9,7,6,1,0,1,0,0,0,0,0,0,0,1,1,1
11272085605,F,RACE1,N,Y,CityA,1968,26-06-14 10:06,Y,Y,7,7,9,7,6,1,1,0,0,1,1,0,0,0,0,0,1,1
11272089355,F,RACE1,Y,Y,CityB,1978,26-06-14 10:05,Y,Y,8,6,9,7,8,1,1,0,1,1,0,1,0,0,0,0,1,1
11272103005,F,RACE2,N,Y,CityB,1979,24-07-14 14:52,Y,Y,5,6,7,5,4,1,0,1,0,1,0,1,0,0,0,0,1,1
11272129705,F,RACE1,N,N,CityG,1966,11-10-14 13:14,Y,N,8,5,8,6,4,1,1,0,0,0,0,0,0,0,0,0,1,0
11272357705,M,RACE1,Y,N,CityG,1995,14-09-14 13:36,Y,N,8,6,7,7,1,0,1,0,1,0,0,0,0,0,0,0,1,0
11272393255,M,RACE2,Y,Y,CityB,1966,26-06-14 01:57,Y,Y,8,6,9,8,4,0,0,1,1,1,0,1,0,0,0,0,1,1
11272418605,M,RACE2,Y,N,CityG,NULL,02-09-14 18:10,Y,N,4,8,7,6,3,0,0,1,1,0,0,0,0,0,0,0,1,0
11272424005,M,RACE1,Y,Y,CityB,1980,02-09-14 16:12,Y,Y,10,6,10,9,9,0,1,0,1,1,0,1,0,0,0,0,1,1
11272536655,M,OTHER,Y,N,CityB,1985,26-06-14 00:16,Y,N,7,7,7,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0
11272578955,M,RACE2,Y,N,CityF,1985,08-09-14 21:23,Y,Y,6,8,8,6,1,0,0,1,1,0,0,0,0,0,0,1,1,1
11272693105,F,RACE1,Y,Y,CityG,1970,02-09-14 19:30,Y,Y,8,9,9,6,9,1,1,0,1,1,0,0,0,0,0,0,1,1
11272739605,M,RACE2,Y,N,CityB,1987,02-09-14 13:26,Y,N,6,5,8,9,7,0,0,1,1,0,0,1,0,0,0,0,1,0
11272740205,F,RACE1,N,N,CityB,1965,02-09-14 13:26,Y,N,6,6,7,7,7,1,1,0,0,0,0,1,0,0,0,0,1,0
11272776955,M,RACE1,Y,N,CityG,1966,15-10-14 14:06,Y,Y,8,7,9,7,3,0,1,0,1,0,0,0,0,0,0,0,1,1
11272841755,F,OTHER,Y,Y,CityG,1976,02-12-14 07:32,Y,N,7,6,7,6,6,1,0,0,1,1,0,0,0,0,0,0,1,0
11273385505,F,RACE1,N,N,CityF,1983,25-07-14 01:09,Y,Y,9,5,10,9,10,1,1,0,0,0,0,0,0,0,0,1,1,1
11273416555,F,RACE2,N,Y,CityG,1995,26-06-14 10:48,Y,Y,8,6,8,7,7,1,0,1,0,1,0,0,0,0,0,0,1,1
11273462905,M,RACE2,Y,N,CityG,1957,14-09-14 14:50,Y,Y,9,5,9,6,6,0,0,1,1,0,0,0,0,0,0,0,1,1
11273903005,M,RACE2,N,Y,CityG,1982,04-06-14 22:22,Y,Y,9,7,9,7,5,0,0,1,0,1,0,0,0,0,0,0,1,1
11273928805,F,RACE1,Y,Y,CityG,1979,04-08-14 01:49,Y,N,8,6,8,7,7,1,1,0,1,1,0,0,0,0,0,0,1,0
11274286255,M,RACE2,Y,N,CityC,1990,22-05-14 10:53,Y,Y,6,10,7,2,10,0,0,1,1,0,0,0,1,0,0,0,1,1
11274323155,M,RACE1,N,Y,CityG,1962,23-05-14 10:38,Y,Y,7,7,9,8,7,0,1,0,0,1,0,0,0,0,0,0,1,1
11274383455,M,RACE1,Y,Y,CityG,1975,02-09-14 20:08,Y,Y,8,8,9,8,7,0,1,0,1,1,0,0,0,0,0,0,1,1
11274387505,F,RACE1,Y,Y,CityA,1966,02-09-14 16:49,Y,Y,10,7,10,8,9,1,1,0,1,1,1,0,0,0,0,0,1,1
11274586555,M,RACE2,N,N,CityE,1976,04-06-14 22:24,Y,Y,10,6,10,8,8,0,0,1,0,0,0,0,0,0,1,0,1,1
11274603205,M,RACE2,N,N,CityE,1960,04-06-14 22:24,Y,N,6,6,8,8,6,0,0,1,0,0,0,0,0,0,1,0,1,0
11274618355,M,RACE1,N,Y,CityE,1960,04-08-14 01:34,Y,Y,7,6,10,7,6,0,1,0,0,1,0,0,0,0,1,0,1,1
11274698605,M,RACE1,Y,N,CityG,1959,16-10-14 18:58,Y,Y,10,7,10,9,9,0,1,0,1,0,0,0,0,0,0,0,1,1
11274797605,F,OTHER,N,Y,CityA,1989,06-06-14 13:25,Y,Y,7,6,7,8,7,1,0,0,0,1,1,0,0,0,0,0,1,1
11274991555,M,RACE1,N,N,CityA,1971,16-06-14 10:40,Y,Y,9,10,10,5,10,0,1,0,0,0,1,0,0,0,0,0,1,1
11275036855,M,RACE2,N,Y,CityG,1987,26-06-14 16:36,Y,Y,6,7,8,8,4,0,0,1,0,1,0,0,0,0,0,0,1,1
11275050955,F,RACE1,Y,Y,CityA,1963,04-06-14 22:48,Y,Y,5,7,7,7,6,1,1,0,1,1,1,0,0,0,0,0,1,1
11275139455,F,RACE2,N,Y,CityG,1988,24-07-14 17:31,Y,N,6,7,7,7,7,1,0,1,0,1,0,0,0,0,0,0,1,0
11275225855,M,RACE2,N,Y,CityG,1992,24-07-14 16:52,Y,N,7,6,6,6,3,0,0,1,0,1,0,0,0,0,0,0,1,0
11275270255,M,RACE1,N,Y,CityG,1974,24-07-14 17:02,Y,Y,9,6,10,8,8,0,1,0,0,1,0,0,0,0,0,0,1,1
11275293505,F,RACE1,N,Y,CityG,1983,24-07-14 17:03,Y,Y,6,7,8,6,6,1,1,0,0,1,0,0,0,0,0,0,1,1
11276078455,M,RACE1,N,Y,CityG,1981,10-08-14 21:20,Y,N,7,8,7,7,3,0,1,0,0,1,0,0,0,0,0,0,1,0
11276081755,M,RACE2,N,N,CityG,1979,24-07-14 16:49,Y,N,6,5,7,5,2,0,0,1,0,0,0,0,0,0,0,0,1,0
11276110705,M,RACE1,N,N,CityG,1953,16-10-14 20:06,Y,N,10,6,10,9,9,0,1,0,0,0,0,0,0,0,0,0,1,0
11276396905,M,RACE2,Y,N,CityG,1965,15-10-14 11:16,Y,N,5,6,8,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0
11276449855,M,RACE2,N,Y,CityG,1987,26-06-14 11:58,Y,Y,5,6,8,7,4,0,0,1,0,1,0,0,0,0,0,0,1,1
11276799355,F,RACE1,N,Y,CityG,1969,10-08-14 22:00,Y,Y,8,4,9,7,7,1,1,0,0,1,0,0,0,0,0,0,1,1
11276808205,F,RACE1,Y,N,CityG,1948,11-10-14 12:51,Y,Y,7,8,8,6,5,1,1,0,1,0,0,0,0,0,0,0,1,1
11276811655,F,RACE2,Y,N,CityG,1984,11-10-14 12:24,Y,Y,4,4,9,4,6,1,0,1,1,0,0,0,0,0,0,0,1,1
11276879455,M,RACE2,Y,Y,CityG,1971,04-08-14 00:10,Y,N,6,5,7,7,5,0,0,1,1,1,0,0,0,0,0,0,1,0
11276990605,M,RACE2,N,Y,CityG,1976,04-08-14 00:23,Y,N,7,6,7,6,4,0,0,1,0,1,0,0,0,0,0,0,1,0
11277085705,M,RACE2,N,Y,CityG,1972,04-08-14 00:31,Y,Y,7,5,9,8,2,0,0,1,0,1,0,0,0,0,0,0,1,1
11277206755,F,RACE2,Y,Y,CityG,1965,03-08-14 23:59,Y,Y,5,5,9,8,7,1,0,1,1,1,0,0,0,0,0,0,1,1
11277537805,M,RACE2,N,Y,CityG,1971,04-08-14 02:11,Y,Y,7,5,8,8,5,0,0,1,0,1,0,0,0,0,0,0,1,1
11277578605,M,RACE2,N,Y,CityG,1969,04-08-14 02:47,Y,N,7,5,9,6,2,0,0,1,0,1,0,0,0,0,0,0,1,0
11277713605,M,RACE2,Y,N,CityG,1985,08-09-14 20:41,Y,Y,6,6,9,5,2,0,0,1,1,0,0,0,0,0,0,0,1,1
11277789205,M,RACE2,Y,N,CityG,1978,26-06-14 01:27,Y,Y,6,6,8,5,2,0,0,1,1,0,0,0,0,0,0,0,1,1
11277799405,M,RACE2,N,Y,CityG,1963,24-07-14 15:33,Y,N,5,5,6,9,4,0,0,1,0,1,0,0,0,0,0,0,1,0
11277927355,M,RACE2,N,Y,CityG,1937,11-08-14 00:22,Y,Y,9,8,10,10,10,0,0,1,0,1,0,0,0,0,0,0,1,1
11277978055,M,RACE2,Y,Y,CityG,1964,25-06-14 23:21,Y,Y,6,7,9,7,3,0,0,1,1,1,0,0,0,0,0,0,1,1
11278040455,F,RACE2,Y,N,CityG,1989,25-06-14 23:17,Y,N,8,7,7,6,4,1,0,1,1,0,0,0,0,0,0,0,1,0
11278052605,F,RACE2,Y,N,CityG,1991,26-06-14 00:10,Y,Y,6,7,9,8,5,1,0,1,1,0,0,0,0,0,0,0,1,1
11278083205,M,RACE2,Y,N,CityG,1953,26-06-14 00:05,Y,N,4,5,7,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0
11278087405,M,RACE2,Y,N,CityG,1966,26-06-14 00:07,Y,N,5,6,6,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0
11278297555,F,RACE2,Y,N,CityG,1971,08-09-14 22:24,Y,N,6,6,7,6,5,1,0,1,1,0,0,0,0,0,0,0,1,0
11278394155,M,RACE2,N,Y,CityG,1991,24-07-14 18:22,Y,Y,10,7,10,1,10,0,0,1,0,1,0,0,0,0,0,0,1,1
11278579855,F,RACE2,Y,N,CityG,1990,14-09-14 15:04,Y,Y,5,5,8,6,6,1,0,1,1,0,0,0,0,0,0,0,1,1
11278643905,M,RACE2,Y,N,CityG,1974,08-09-14 21:41,Y,Y,8,6,8,7,0,0,0,1,1,0,0,0,0,0,0,0,1,1
11279237905,M,RACE2,Y,N,CityG,1967,15-10-14 13:18,Y,Y,9,6,9,9,6,0,0,1,1,0,0,0,0,0,0,0,1,1
11279287855,M,RACE2,N,Y,CityG,1965,04-08-14 02:23,Y,Y,7,4,8,7,4,0,0,1,0,1,0,0,0,0,0,0,1,1
11279294455,M,RACE2,N,Y,CityG,1983,04-08-14 02:24,Y,Y,8,6,10,9,8,0,0,1,0,1,0,0,0,0,0,0,1,1
11279298655,F,RACE2,N,Y,CityG,1960,04-08-14 02:25,Y,Y,10,7,10,9,9,1,0,1,0,1,0,0,0,0,0,0,1,1
11279396605,M,RACE2,Y,N,CityG,1979,26-06-14 00:56,Y,Y,7,7,8,7,0,0,0,1,1,0,0,0,0,0,0,0,1,1
11279641105,M,RACE2,N,N,CityG,1996,10-09-14 11:45,Y,Y,8,6,8,7,6,0,0,1,0,0,0,0,0,0,0,0,1,1
11279691655,M,RACE2,N,Y,CityG,1964,04-08-14 01:48,Y,Y,4,6,7,7,4,0,0,1,0,1,0,0,0,0,0,0,1,1
11279792605,M,RACE2,Y,Y,CityG,1963,24-07-14 16:11,Y,N,6,6,8,6,1,0,0,1,1,1,0,0,0,0,0,0,1,0
11280487855,M,RACE2,N,Y,CityG,1977,26-06-14 16:57,Y,Y,7,7,7,7,2,0,0,1,0,1,0,0,0,0,0,0,1,1
11280576505,F,RACE2,Y,N,CityG,NULL,04-12-14 03:28,Y,N,7,5,8,6,3,1,0,1,1,0,0,0,0,0,0,0,1,0
11280607855,M,RACE2,Y,N,CityG,1953,10-09-14 14:33,Y,Y,6,6,8,6,2,0,0,1,1,0,0,0,0,0,0,0,1,1
11280712855,M,RACE2,N,Y,CityG,1983,26-06-14 11:23,Y,Y,5,6,7,6,3,0,0,1,0,1,0,0,0,0,0,0,1,1
11280827305,F,RACE2,N,Y,CityG,1981,26-06-14 11:24,Y,Y,7,7,8,8,7,1,0,1,0,1,0,0,0,0,0,0,1,1
11280834355,M,RACE2,N,Y,CityG,1981,24-07-14 14:03,Y,Y,7,5,8,8,5,0,0,1,0,1,0,0,0,0,0,0,1,1
11281101355,F,RACE2,Y,N,CityG,1976,10-09-14 11:56,Y,N,5,7,8,7,7,1,0,1,1,0,0,0,0,0,0,0,1,0
11281119355,M,RACE2,Y,N,CityG,1961,10-09-14 12:02,Y,Y,8,7,9,7,5,0,0,1,1,0,0,0,0,0,0,0,1,1
11281123705,M,RACE2,Y,N,CityG,1966,10-09-14 12:03,Y,Y,10,6,10,9,7,0,0,1,1,0,0,0,0,0,0,0,1,1
11281154755,M,RACE2,Y,N,CityG,1962,08-09-14 21:53,Y,Y,8,7,9,7,4,0,0,1,1,0,0,0,0,0,0,0,1,1
11281399555,M,RACE2,N,Y,CityG,1955,24-07-14 16:19,Y,Y,6,7,9,7,6,0,0,1,0,1,0,0,0,0,0,0,1,1
11281649905,M,RACE2,Y,N,CityG,1969,08-09-14 19:57,Y,Y,7,7,9,7,1,0,0,1,1,0,0,0,0,0,0,0,1,1
11281850305,F,RACE2,N,N,CityG,1955,14-09-14 14:51,Y,Y,5,6,8,5,5,1,0,1,0,0,0,0,0,0,0,0,1,1
11282259805,M,RACE2,Y,N,CityG,1990,14-09-14 13:51,Y,Y,9,8,10,9,8,0,0,1,1,0,0,0,0,0,0,0,1,1
11282704705,F,RACE2,Y,N,CityG,1968,08-09-14 20:24,Y,Y,9,4,9,7,6,1,0,1,1,0,0,0,0,0,0,0,1,1
11282751505,M,RACE2,Y,Y,CityG,1975,26-06-14 10:01,Y,Y,10,8,10,10,10,0,0,1,1,1,0,0,0,0,0,0,1,1
11282767105,M,RACE2,N,Y,CityG,1981,25-07-14 00:12,Y,Y,10,7,10,10,10,0,0,1,0,1,0,0,0,0,0,0,1,1
11282770855,M,RACE2,N,Y,CityG,1967,25-07-14 00:12,Y,Y,7,7,9,6,5,0,0,1,0,1,0,0,0,0,0,0,1,1
11282850055,F,RACE2,N,Y,CityG,1970,04-08-14 02:04,Y,N,5,6,7,5,4,1,0,1,0,1,0,0,0,0,0,0,1,0
11283275455,F,RACE2,N,N,CityG,1972,24-07-14 18:23,Y,Y,7,5,8,7,7,1,0,1,0,0,0,0,0,0,0,0,1,1
11283818305,M,RACE2,Y,N,CityG,1983,02-09-14 12:55,Y,Y,9,8,9,7,3,0,0,1,1,0,0,0,0,0,0,0,1,1
11283867355,M,RACE2,Y,N,CityG,1982,14-09-14 14:56,Y,N,10,7,10,9,9,0,0,1,1,0,0,0,0,0,0,0,1,0
11284137655,F,RACE2,Y,N,CityG,1980,15-10-14 12:16,Y,Y,9,6,9,6,7,1,0,1,1,0,0,0,0,0,0,0,1,1
11284310155,F,RACE1,N,Y,CityC,1968,04-08-14 00:38,Y,Y,10,7,10,9,9,1,1,0,0,1,0,0,1,0,0,0,1,1
11284340905,F,RACE1,Y,N,CityG,1994,15-09-14 11:38,Y,Y,8,8,9,7,6,1,1,0,1,0,0,0,0,0,0,0,1,1
11284522105,M,RACE2,Y,N,CityB,1982,02-09-14 16:43,Y,Y,8,7,9,8,5,0,0,1,1,0,0,1,0,0,0,0,1,1
11284626955,F,RACE1,Y,Y,CityA,1964,26-06-14 01:59,Y,N,6,5,8,6,3,1,1,0,1,1,1,0,0,0,0,0,1,0
11284665955,M,OTHER,N,N,CityG,1971,04-06-14 19:23,Y,N,7,7,7,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11284797805,M,RACE1,Y,Y,CityA,1986,26-06-14 00:57,Y,Y,9,5,9,6,3,0,1,0,1,1,1,0,0,0,0,0,1,1
11284837705,F,RACE1,Y,Y,CityG,1973,10-08-14 22:37,Y,Y,9,6,9,8,7,1,1,0,1,1,0,0,0,0,0,0,1,1
11284890205,F,RACE1,N,Y,CityF,1988,11-08-14 00:20,Y,Y,7,7,9,7,4,1,1,0,0,1,0,0,0,0,0,1,1,1
